season,week,playerId,playerName,team,position,passYds,passTd,rushYds,rushTd,rec,recYds,recTd,fumblesLost
2022,16,00-0036613,J.Waddle,MIA,WR,0,0,0,0,5,143,1,0
2022,17,00-0036613,J.Waddle,MIA,WR,0,0,0,0,3,52,0,0
2022,18,00-0036613,J.Waddle,MIA,WR,0,0,9,0,5,44,0,0
2022,19,00-0036613,J.Waddle,MIA,WR,0,0,8,0,3,44,0,0
2022,1,00-0036620,D.Eskridge,SEA,WR,0,0,0,0,1,0,0,0
2022,2,00-0036620,D.Eskridge,SEA,WR,0,0,0,0,1,6,0,0
2022,4,00-0036620,D.Eskridge,SEA,WR,0,0,6,0,1,10,0,0
2022,5,00-0036620,D.Eskridge,SEA,WR,0,0,0,0,0,0,0,0
2022,6,00-0036620,D.Eskridge,SEA,WR,0,0,0,0,3,39,0,0
2022,7,00-0036620,D.Eskridge,SEA,WR,0,0,4,0,0,0,0,0
2022,8,00-0036620,D.Eskridge,SEA,WR,0,0,0,0,1,3,0,0
2022,9,00-0036620,D.Eskridge,SEA,WR,0,0,0,0,0,0,0,0
2022,4,00-0036626,D.Brown,WAS,WR,0,0,0,0,1,6,0,0
2022,5,00-0036626,D.Brown,WAS,WR,0,0,0,0,2,105,2,0
2022,6,00-0036626,D.Brown,WAS,WR,0,0,0,0,0,0,0,0
2022,9,00-0036626,D.Brown,WAS,WR,0,0,0,0,0,0,0,0
2022,10,00-0036626,D.Brown,WAS,WR,0,0,0,0,1,15,0,0
2022,12,00-0036626,D.Brown,WAS,WR,0,0,0,0,1,17,0,0
2022,15,00-0036626,D.Brown,WAS,WR,0,0,15,0,0,0,0,0
2022,1,00-0036628,J.Bates,WAS,TE,0,0,0,0,0,0,0,0
2022,2,00-0036628,J.Bates,WAS,TE,0,0,0,0,2,15,0,0
2022,3,00-0036628,J.Bates,WAS,TE,0,0,0,0,0,0,0,0
2022,4,00-0036628,J.Bates,WAS,TE,0,0,0,0,4,19,0,0
2022,5,00-0036628,J.Bates,WAS,TE,0,0,0,0,3,39,0,0
2022,8,00-0036628,J.Bates,WAS,TE,0,0,0,0,1,6,0,0
2022,9,00-0036628,J.Bates,WAS,TE,0,0,0,0,1,5,0,0
2022,11,00-0036628,J.Bates,WAS,TE,0,0,0,0,0,0,0,0
2022,12,00-0036628,J.Bates,WAS,TE,0,0,0,0,3,24,1,0
2022,1,00-0036630,T.Wallace,BAL,WR,0,0,0,0,0,0,0,0
2022,2,00-0036630,T.Wallace,BAL,WR,0,0,0,0,1,9,0,0
2022,5,00-0036630,T.Wallace,BAL,WR,0,0,0,0,1,8,0,0
2022,6,00-0036630,T.Wallace,BAL,WR,0,0,0,0,1,4,0,0
2022,18,00-0036630,T.Wallace,BAL,WR,0,0,0,0,1,12,0,0
2022,4,00-0036635,I.Smith-Marsette,CHI,WR,0,0,0,0,0,0,0,0
2022,5,00-0036635,I.Smith-Marsette,CHI,WR,0,0,0,0,1,15,0,0
2022,6,00-0036635,I.Smith-Marsette,CHI,WR,0,0,-1,0,0,0,0,0
2022,1,00-0036637,N.Gray,KC,TE,0,0,0,0,1,10,0,0
2022,2,00-0036637,N.Gray,KC,TE,0,0,0,0,2,12,0,0
2022,3,00-0036637,N.Gray,KC,TE,0,0,0,0,1,26,0,0
2022,4,00-0036637,N.Gray,KC,TE,0,0,1,1,0,0,0,0
2022,5,00-0036637,N.Gray,KC,TE,0,0,0,0,1,7,0,0
2022,6,00-0036637,N.Gray,KC,TE,0,0,0,0,3,13,0,0
2022,7,00-0036637,N.Gray,KC,TE,0,0,0,0,1,10,0,0
2022,9,00-0036637,N.Gray,KC,TE,0,0,0,0,3,45,0,0
2022,10,00-0036637,N.Gray,KC,TE,0,0,0,0,2,20,1,0
2022,11,00-0036637,N.Gray,KC,TE,0,0,0,0,2,15,0,0
2022,12,00-0036637,N.Gray,KC,TE,0,0,0,0,2,16,0,0
2022,13,00-0036637,N.Gray,KC,TE,0,0,0,0,1,15,0,0
2022,14,00-0036637,N.Gray,KC,TE,0,0,0,0,3,45,0,0
2022,15,00-0036637,N.Gray,KC,TE,0,0,0,0,3,31,0,0
2022,16,00-0036637,N.Gray,KC,TE,0,0,0,0,1,8,0,0
2022,17,00-0036637,N.Gray,KC,TE,0,0,0,0,1,12,0,0
2022,18,00-0036637,N.Gray,KC,TE,0,0,0,0,1,14,0,0
2022,20,00-0036637,N.Gray,KC,TE,0,0,0,0,1,27,0,0
2022,21,00-0036637,N.Gray,KC,TE,0,0,0,0,1,4,0,0
2022,22,00-0036637,N.Gray,KC,TE,0,0,0,0,1,6,0,0
2022,1,00-0036646,S.Fehoko,DAL,WR,0,0,0,0,2,12,0,0
2022,3,00-0036646,S.Fehoko,DAL,WR,0,0,0,0,1,12,0,0
2022,17,00-0036650,L.Rountree,LAC,RB,0,0,15,0,1,13,0,0
2022,18,00-0036650,L.Rountree,LAC,RB,0,0,4,0,1,1,0,0
2022,14,00-0036652,R.McMath,TEN,WR,0,0,0,0,0,0,0,0
2022,15,00-0036652,R.McMath,TEN,WR,0,0,0,0,1,1,0,0
2022,17,00-0036652,R.McMath,TEN,WR,0,0,0,0,1,39,0,0
2022,18,00-0036652,R.McMath,TEN,WR,0,0,4,0,0,0,0,0
2022,1,00-0036654,D.Felton,CLE,RB,0,0,0,0,0,0,0,0
2022,2,00-0036654,D.Felton,CLE,RB,0,0,-4,0,1,3,0,0
2022,13,00-0036654,D.Felton,CLE,RB,0,0,0,0,0,0,0,0
2022,15,00-0036654,D.Felton,CLE,RB,0,0,0,0,1,5,0,0
2022,9,00-0036669,K.Hill,GB,RB,0,0,7,0,0,0,0,0
2022,1,00-0036671,D.Milne,WAS,WR,0,0,0,0,0,0,0,0
2022,2,00-0036671,D.Milne,WAS,WR,0,0,0,0,1,6,0,0
2022,3,00-0036671,D.Milne,WAS,WR,0,0,0,0,1,12,0,0
2022,6,00-0036671,D.Milne,WAS,WR,0,0,0,0,1,5,0,0
2022,7,00-0036671,D.Milne,WAS,WR,0,0,0,0,1,4,0,0
2022,8,00-0036671,D.Milne,WAS,WR,0,0,0,0,1,4,0,0
2022,9,00-0036671,D.Milne,WAS,WR,0,0,0,0,1,6,1,0
2022,3,00-0036692,M.Forristall,CLE,TE,0,0,0,0,0,0,0,0
2022,2,00-0036727,A.Prentice,NO,FB,0,0,0,0,1,2,0,0
2022,13,00-0036727,A.Prentice,NO,FB,0,0,2,0,0,0,0,0
2022,15,00-0036727,A.Prentice,NO,FB,0,0,0,0,1,3,0,0
2022,16,00-0036727,A.Prentice,NO,FB,0,0,5,0,0,0,0,0
2022,17,00-0036727,A.Prentice,NO,FB,0,0,2,0,1,4,0,0
2022,3,00-0036741,J.Stoll,PHI,TE,0,0,0,0,1,4,0,0
2022,6,00-0036741,J.Stoll,PHI,TE,0,0,0,0,1,21,0,0
2022,8,00-0036741,J.Stoll,PHI,TE,0,0,0,0,0,0,0,0
2022,9,00-0036741,J.Stoll,PHI,TE,0,0,0,0,1,13,0,0
2022,10,00-0036741,J.Stoll,PHI,TE,0,0,0,0,1,11,0,0
2022,11,00-0036741,J.Stoll,PHI,TE,0,0,0,0,1,7,0,0
2022,13,00-0036741,J.Stoll,PHI,TE,0,0,0,0,3,41,0,0
2022,14,00-0036741,J.Stoll,PHI,TE,0,0,0,0,2,20,0,0
2022,15,00-0036741,J.Stoll,PHI,TE,0,0,0,0,1,6,0,0
2022,21,00-0036741,J.Stoll,PHI,TE,0,0,0,0,1,5,0,0
2022,2,00-0036754,B.Wright,DET,TE,0,0,0,0,1,25,0,0
2022,7,00-0036754,B.Wright,DET,TE,0,0,0,0,4,57,0,0
2022,8,00-0036754,B.Wright,DET,TE,0,0,0,0,1,6,0,0
2022,9,00-0036754,B.Wright,DET,TE,0,0,0,0,0,0,0,0
2022,10,00-0036754,B.Wright,DET,TE,0,0,0,0,1,2,1,0
2022,11,00-0036754,B.Wright,DET,TE,0,0,0,0,2,20,0,0
2022,12,00-0036754,B.Wright,DET,TE,0,0,0,0,2,6,0,0
2022,13,00-0036754,B.Wright,DET,TE,0,0,0,0,2,25,0,0
2022,14,00-0036754,B.Wright,DET,TE,0,0,0,0,0,0,0,0
2022,15,00-0036754,B.Wright,DET,TE,0,0,0,0,1,51,1,0
2022,16,00-0036754,B.Wright,DET,TE,0,0,0,0,1,11,0,0
2022,17,00-0036754,B.Wright,DET,TE,0,0,0,0,3,13,2,0
2022,18,00-0036754,B.Wright,DET,TE,0,0,0,0,0,0,0,0
2022,18,00-0036755,J.Patterson,WAS,RB,0,0,78,0,0,0,0,0
2022,17,00-0036810,C.Johnson,SEA,WR,0,0,0,0,0,0,0,0
2022,18,00-0036810,C.Johnson,SEA,WR,0,0,0,0,2,21,0,0
2022,19,00-0036810,C.Johnson,SEA,WR,0,0,0,0,3,39,0,0
2022,5,00-0036825,F.Franks,ATL,TE,0,0,0,0,0,0,0,0
2022,15,00-0036825,F.Franks,ATL,TE,0,0,0,0,0,0,0,0
2022,2,00-0036829,C.Huntley,ATL,RB,0,0,3,0,0,0,0,0
2022,4,00-0036829,C.Huntley,ATL,RB,0,0,56,1,0,0,0,0
2022,5,00-0036829,C.Huntley,ATL,RB,0,0,34,0,0,0,0,0
2022,6,00-0036829,C.Huntley,ATL,RB,0,0,59,0,0,0,0,0
2022,7,00-0036829,C.Huntley,ATL,RB,0,0,22,0,0,0,0,0
2022,8,00-0036829,C.Huntley,ATL,RB,0,0,91,0,0,0,0,0
2022,9,00-0036829,C.Huntley,ATL,RB,0,0,34,0,0,0,0,0
2022,10,00-0036829,C.Huntley,ATL,RB,0,0,32,0,0,0,0,0
2022,11,00-0036829,C.Huntley,ATL,RB,0,0,4,0,1,2,0,0
2022,12,00-0036829,C.Huntley,ATL,RB,0,0,12,0,1,1,0,0
2022,13,00-0036829,C.Huntley,ATL,RB,0,0,17,0,0,0,0,0
2022,15,00-0036829,C.Huntley,ATL,RB,0,0,2,0,0,0,0,0
2022,13,00-0036841,A.Trammell,LA,WR,0,0,0,0,1,8,0,0
2022,14,00-0036841,A.Trammell,LA,WR,0,0,0,0,1,5,0,0
2022,11,00-0036842,K.Nwangwu,MIN,RB,0,0,1,0,1,5,0,0
2022,12,00-0036842,K.Nwangwu,MIN,RB,0,0,0,0,0,0,0,0
2022,18,00-0036842,K.Nwangwu,MIN,RB,0,0,13,0,1,16,0,0
2022,1,00-0036849,T.Atwell,LA,WR,0,0,0,0,0,0,0,0
2022,3,00-0036849,T.Atwell,LA,WR,0,0,0,0,0,0,0,0
2022,5,00-0036849,T.Atwell,LA,WR,0,0,0,0,1,54,0,0
2022,6,00-0036849,T.Atwell,LA,WR,0,0,9,0,0,0,0,0
2022,11,00-0036849,T.Atwell,LA,WR,0,0,0,0,1,62,1,0
2022,12,00-0036849,T.Atwell,LA,WR,0,0,0,0,2,23,0,0
2022,13,00-0036849,T.Atwell,LA,WR,0,0,23,0,2,48,0,0
2022,14,00-0036849,T.Atwell,LA,WR,0,0,-5,0,5,50,0,0
2022,15,00-0036849,T.Atwell,LA,WR,0,0,-4,0,1,10,0,0
2022,16,00-0036849,T.Atwell,LA,WR,0,0,0,0,2,14,0,0
2022,17,00-0036849,T.Atwell,LA,WR,0,0,0,0,2,10,0,0
2022,18,00-0036849,T.Atwell,LA,WR,0,0,11,1,2,27,0,0
2022,3,00-0036857,C.Evans,CIN,RB,0,0,0,0,1,4,0,0
2022,4,00-0036857,C.Evans,CIN,RB,0,0,0,0,0,0,0,0
2022,8,00-0036857,C.Evans,CIN,RB,0,0,0,0,1,26,0,0
2022,13,00-0036857,C.Evans,CIN,RB,0,0,0,0,1,8,1,0
2022,9,00-0036858,J.Camp,HOU,WR,0,0,0,0,1,7,0,0
2022,1,00-0036862,B.Skowronek,LA,WR,0,0,0,0,4,25,0,0
2022,2,00-0036862,B.Skowronek,LA,WR,0,0,0,0,2,16,0,0
2022,3,00-0036862,B.Skowronek,LA,WR,0,0,0,0,4,66,0,0
2022,4,00-0036862,B.Skowronek,LA,WR,0,0,0,0,2,33,0,0
2022,5,00-0036862,B.Skowronek,LA,WR,0,0,0,0,6,41,0,0
2022,6,00-0036862,B.Skowronek,LA,WR,0,0,17,1,5,40,0,0
2022,8,00-0036862,B.Skowronek,LA,WR,0,0,0,0,1,10,0,0
2022,9,00-0036862,B.Skowronek,LA,WR,0,0,0,0,0,0,0,0
2022,10,00-0036862,B.Skowronek,LA,WR,0,0,0,0,2,14,0,0
2022,11,00-0036862,B.Skowronek,LA,WR,0,0,0,0,1,4,0,0
2022,12,00-0036862,B.Skowronek,LA,WR,0,0,0,0,2,5,0,0
2022,13,00-0036862,B.Skowronek,LA,WR,0,0,0,0,2,30,0,0
2022,14,00-0036862,B.Skowronek,LA,WR,0,0,0,0,7,89,0,0
2022,15,00-0036862,B.Skowronek,LA,WR,0,0,0,0,1,3,0,0
2022,1,00-0036875,R.Stevenson,NE,RB,0,0,25,0,2,2,0,0
2022,2,00-0036875,R.Stevenson,NE,RB,0,0,47,0,1,4,0,0
2022,3,00-0036875,R.Stevenson,NE,RB,0,0,73,1,4,28,0,0
2022,4,00-0036875,R.Stevenson,NE,RB,0,0,66,0,4,23,0,0
2022,5,00-0036875,R.Stevenson,NE,RB,0,0,161,0,2,14,0,0
2022,6,00-0036875,R.Stevenson,NE,RB,0,0,76,2,4,15,0,0
2022,7,00-0036875,R.Stevenson,NE,RB,0,0,39,1,8,59,0,0
2022,8,00-0036875,R.Stevenson,NE,RB,0,0,71,0,7,72,0,0
2022,9,00-0036875,R.Stevenson,NE,RB,0,0,60,0,3,10,1,0
2022,11,00-0036875,R.Stevenson,NE,RB,0,0,26,0,6,56,0,0
2022,12,00-0036875,R.Stevenson,NE,RB,0,0,36,0,9,76,0,0
2022,13,00-0036875,R.Stevenson,NE,RB,0,0,54,0,6,24,0,0
2022,14,00-0036875,R.Stevenson,NE,RB,0,0,8,0,2,2,0,0
2022,15,00-0036875,R.Stevenson,NE,RB,0,0,172,1,2,-4,0,0
2022,16,00-0036875,R.Stevenson,NE,RB,0,0,30,0,2,3,0,0
2022,17,00-0036875,R.Stevenson,NE,RB,0,0,42,0,2,9,0,0
2022,18,00-0036875,R.Stevenson,NE,RB,0,0,54,0,5,28,0,0
2022,1,00-0036876,K.Granson,IND,TE,0,0,0,0,3,22,0,0
2022,2,00-0036876,K.Granson,IND,TE,0,0,0,0,2,14,0,0
2022,3,00-0036876,K.Granson,IND,TE,0,0,0,0,2,7,0,0
2022,4,00-0036876,K.Granson,IND,TE,0,0,0,0,4,62,0,0
2022,5,00-0036876,K.Granson,IND,TE,0,0,0,0,1,16,0,0
2022,6,00-0036876,K.Granson,IND,TE,0,0,0,0,4,38,0,0
2022,7,00-0036876,K.Granson,IND,TE,0,0,0,0,1,6,0,0
2022,8,00-0036876,K.Granson,IND,TE,0,0,0,0,3,11,0,0
2022,9,00-0036876,K.Granson,IND,TE,0,0,0,0,0,0,0,0
2022,10,00-0036876,K.Granson,IND,TE,0,0,0,0,4,57,0,0
2022,11,00-0036876,K.Granson,IND,TE,0,0,0,0,1,16,0,0
2022,13,00-0036876,K.Granson,IND,TE,0,0,0,0,4,19,0,0
2022,15,00-0036876,K.Granson,IND,TE,0,0,0,0,2,34,0,0
2022,1,00-0036877,J.Darden,TB,WR,0,0,2,0,0,0,0,0
2022,3,00-0036877,J.Darden,TB,WR,0,0,0,0,1,25,0,0
2022,7,00-0036877,J.Darden,TB,WR,0,0,0,0,1,1,0,0
2022,8,00-0036879,S.Ehlinger,IND,QB,201,0,15,0,0,0,0,0
2022,9,00-0036879,S.Ehlinger,IND,QB,103,0,39,0,0,0,0,0
2022,17,00-0036879,S.Ehlinger,IND,QB,60,1,12,0,0,0,0,0
2022,18,00-0036879,S.Ehlinger,IND,QB,209,2,21,0,0,0,0,0
2022,14,00-0036880,P.Sewell,DET,T,0,0,0,0,1,9,0,0
2022,6,00-0036887,L.Farrell,JAX,TE,0,0,0,0,1,11,0,0
2022,9,00-0036887,L.Farrell,JAX,TE,0,0,0,0,1,15,0,0
2022,13,00-0036887,L.Farrell,JAX,TE,0,0,0,0,1,3,0,0
2022,18,00-0036887,L.Farrell,JAX,TE,0,0,0,0,1,11,0,0
2022,1,00-0036893,N.Harris,PIT,RB,0,0,23,0,2,3,1,0
2022,2,00-0036893,N.Harris,PIT,RB,0,0,49,0,5,40,0,0
2022,3,00-0036893,N.Harris,PIT,RB,0,0,56,1,3,5,0,0
2022,4,00-0036893,N.Harris,PIT,RB,0,0,74,0,0,0,0,0
2022,5,00-0036893,N.Harris,PIT,RB,0,0,20,0,3,16,0,0
2022,6,00-0036893,N.Harris,PIT,RB,0,0,42,0,2,7,1,0
2022,7,00-0036893,N.Harris,PIT,RB,0,0,65,0,3,15,0,0
2022,8,00-0036893,N.Harris,PIT,RB,4,0,32,0,6,26,0,0
2022,10,00-0036893,N.Harris,PIT,RB,0,0,99,0,0,0,0,0
2022,11,00-0036893,N.Harris,PIT,RB,0,0,90,2,4,26,0,0
2022,12,00-0036893,N.Harris,PIT,RB,0,0,35,1,1,4,0,0
2022,13,00-0036893,N.Harris,PIT,RB,0,0,86,0,1,6,0,0
2022,14,00-0036893,N.Harris,PIT,RB,0,0,33,1,2,17,0,0
2022,15,00-0036893,N.Harris,PIT,RB,0,0,86,1,0,0,0,0
2022,16,00-0036893,N.Harris,PIT,RB,0,0,53,0,6,42,0,0
2022,17,00-0036893,N.Harris,PIT,RB,0,0,111,0,2,12,1,0
2022,18,00-0036893,N.Harris,PIT,RB,0,0,80,1,1,10,0,0
2022,1,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,5,75,0,0
2022,2,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,4,22,1,0
2022,3,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,2,41,0,0
2022,4,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,7,85,0,0
2022,5,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,2,12,0,0
2022,7,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,8,75,0,0
2022,8,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,4,57,0,0
2022,10,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,4,36,0,0
2022,11,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,8,79,0,0
2022,12,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,3,39,0,0
2022,13,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,3,76,0,0
2022,14,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,3,33,1,0
2022,16,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,7,66,0,0
2022,17,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,3,36,0,0
2022,18,00-0036894,P.Freiermuth,PIT,TE,0,0,0,0,0,0,0,0
2022,1,00-0036898,D.Mills,HOU,QB,240,2,-1,0,0,0,0,0
2022,2,00-0036898,D.Mills,HOU,QB,177,0,1,0,0,0,0,0
2022,3,00-0036898,D.Mills,HOU,QB,245,1,0,0,0,0,0,0
2022,4,00-0036898,D.Mills,HOU,QB,246,2,0,0,0,0,0,0
2022,5,00-0036898,D.Mills,HOU,QB,140,0,2,0,0,0,0,0
2022,7,00-0036898,D.Mills,HOU,QB,302,2,0,0,0,0,0,0
2022,8,00-0036898,D.Mills,HOU,QB,152,1,8,0,0,0,0,0
2022,9,00-0036898,D.Mills,HOU,QB,154,2,18,0,0,0,0,0
2022,10,00-0036898,D.Mills,HOU,QB,319,1,0,0,0,0,0,0
2022,11,00-0036898,D.Mills,HOU,QB,169,0,10,1,0,0,0,0
2022,14,00-0036898,D.Mills,HOU,QB,175,0,2,0,0,0,0,0
2022,15,00-0036898,D.Mills,HOU,QB,121,2,21,1,0,0,0,0
2022,16,00-0036898,D.Mills,HOU,QB,178,1,8,0,0,0,0,0
2022,17,00-0036898,D.Mills,HOU,QB,202,0,33,0,0,0,0,0
2022,18,00-0036898,D.Mills,HOU,QB,298,3,6,0,0,0,0,0
2022,1,00-0036900,J.Chase,CIN,WR,0,0,0,0,10,129,1,0
2022,2,00-0036900,J.Chase,CIN,WR,0,0,4,0,5,54,0,0
2022,3,00-0036900,J.Chase,CIN,WR,0,0,-2,0,6,29,1,0
2022,4,00-0036900,J.Chase,CIN,WR,0,0,0,0,4,81,0,0
2022,5,00-0036900,J.Chase,CIN,WR,0,0,0,0,7,50,0,0
2022,6,00-0036900,J.Chase,CIN,WR,0,0,0,0,7,132,2,0
2022,7,00-0036900,J.Chase,CIN,WR,0,0,0,0,8,130,2,0
2022,13,00-0036900,J.Chase,CIN,WR,0,0,0,0,7,97,0,0
2022,14,00-0036900,J.Chase,CIN,WR,0,0,6,0,10,119,1,0
2022,15,00-0036900,J.Chase,CIN,WR,0,0,0,0,7,60,1,0
2022,16,00-0036900,J.Chase,CIN,WR,0,0,0,0,8,79,0,0
2022,18,00-0036900,J.Chase,CIN,WR,0,0,0,0,8,86,1,0
2022,19,00-0036900,J.Chase,CIN,WR,0,0,0,0,9,84,1,0
2022,20,00-0036900,J.Chase,CIN,WR,0,0,3,0,5,61,1,0
2022,21,00-0036900,J.Chase,CIN,WR,0,0,0,0,6,75,0,0
2022,1,00-0036906,K.Herbert,CHI,RB,0,0,45,1,1,-2,0,0
2022,2,00-0036906,K.Herbert,CHI,RB,0,0,38,0,1,3,0,0
2022,3,00-0036906,K.Herbert,CHI,RB,0,0,157,2,2,12,0,0
2022,4,00-0036906,K.Herbert,CHI,RB,0,0,77,0,1,24,0,0
2022,5,00-0036906,K.Herbert,CHI,RB,0,0,11,0,0,0,0,0
2022,6,00-0036906,K.Herbert,CHI,RB,0,0,74,0,0,0,0,0
2022,7,00-0036906,K.Herbert,CHI,RB,0,0,62,0,1,25,1,0
2022,8,00-0036906,K.Herbert,CHI,RB,0,0,99,1,0,0,0,0
2022,9,00-0036906,K.Herbert,CHI,RB,0,0,23,0,0,0,0,0
2022,10,00-0036906,K.Herbert,CHI,RB,0,0,57,0,0,0,0,0
2022,16,00-0036906,K.Herbert,CHI,RB,0,0,7,0,2,-4,0,0
2022,17,00-0036906,K.Herbert,CHI,RB,0,0,31,0,0,0,0,0
2022,18,00-0036906,K.Herbert,CHI,RB,0,0,50,0,1,-1,0,0
2022,1,00-0036912,D.Smith,PHI,WR,0,0,0,0,0,0,0,0
2022,2,00-0036912,D.Smith,PHI,WR,0,0,0,0,7,80,0,0
2022,3,00-0036912,D.Smith,PHI,WR,0,0,0,0,8,169,1,0
2022,4,00-0036912,D.Smith,PHI,WR,0,0,0,0,3,17,0,0
2022,5,00-0036912,D.Smith,PHI,WR,0,0,0,0,10,87,0,0
2022,6,00-0036912,D.Smith,PHI,WR,0,0,0,0,5,44,1,0
2022,8,00-0036912,D.Smith,PHI,WR,0,0,0,0,5,23,0,0
2022,9,00-0036912,D.Smith,PHI,WR,0,0,0,0,2,22,0,0
2022,10,00-0036912,D.Smith,PHI,WR,0,0,0,0,6,39,1,0
2022,11,00-0036912,D.Smith,PHI,WR,0,0,0,0,6,78,0,0
2022,12,00-0036912,D.Smith,PHI,WR,0,0,0,0,4,50,0,0
2022,13,00-0036912,D.Smith,PHI,WR,0,0,0,0,5,102,1,0
2022,14,00-0036912,D.Smith,PHI,WR,0,0,0,0,5,64,1,0
2022,15,00-0036912,D.Smith,PHI,WR,0,0,0,0,5,126,0,0
2022,16,00-0036912,D.Smith,PHI,WR,0,0,0,0,8,113,2,0
2022,17,00-0036912,D.Smith,PHI,WR,0,0,0,0,9,115,0,0
2022,18,00-0036912,D.Smith,PHI,WR,0,0,0,0,7,67,0,0
2022,20,00-0036912,D.Smith,PHI,WR,0,0,0,0,6,61,1,0
2022,21,00-0036912,D.Smith,PHI,WR,0,0,0,0,2,36,0,0
2022,22,00-0036912,D.Smith,PHI,WR,0,0,0,0,7,100,0,0
2022,1,00-0036913,K.Toney,NYG,WR,0,0,23,0,0,0,0,0
2022,2,00-0036913,K.Toney,NYG,WR,0,0,0,0,2,0,0,0
2022,9,00-0036913,K.Toney,KC,WR,0,0,0,0,2,12,0,0
2022,10,00-0036913,K.Toney,KC,WR,0,0,33,0,4,57,1,0
2022,11,00-0036913,K.Toney,KC,WR,0,0,0,0,0,0,0,0
2022,15,00-0036913,K.Toney,KC,WR,0,0,0,0,1,5,0,0
2022,16,00-0036913,K.Toney,KC,WR,0,0,0,0,1,8,1,0
2022,17,00-0036913,K.Toney,KC,WR,0,0,0,0,4,71,0,0
2022,18,00-0036913,K.Toney,KC,WR,0,0,26,1,2,18,0,0
2022,20,00-0036913,K.Toney,KC,WR,0,0,14,0,5,36,0,0
2022,21,00-0036913,K.Toney,KC,WR,0,0,0,0,1,9,0,0
2022,22,00-0036913,K.Toney,KC,WR,0,0,0,0,1,5,1,0
2022,12,00-0036918,J.Harris,LA,WR,0,0,0,0,1,6,0,0
2022,1,00-0036919,K.Gainwell,PHI,RB,0,0,20,1,2,12,0,0
2022,2,00-0036919,K.Gainwell,PHI,RB,0,0,7,0,1,11,0,0
2022,3,00-0036919,K.Gainwell,PHI,RB,0,0,6,0,0,0,0,0
2022,4,00-0036919,K.Gainwell,PHI,RB,0,0,19,1,1,-2,0,0
2022,5,00-0036919,K.Gainwell,PHI,RB,0,0,20,0,0,0,0,0
2022,6,00-0036919,K.Gainwell,PHI,RB,0,0,25,0,0,0,0,0
2022,8,00-0036919,K.Gainwell,PHI,RB,0,0,3,0,1,8,0,0
2022,9,00-0036919,K.Gainwell,PHI,RB,0,0,22,1,3,16,0,0
2022,10,00-0036919,K.Gainwell,PHI,RB,0,0,7,0,1,5,0,0
2022,11,00-0036919,K.Gainwell,PHI,RB,0,0,0,0,0,0,0,0
2022,12,00-0036919,K.Gainwell,PHI,RB,0,0,39,1,1,7,0,0
2022,13,00-0036919,K.Gainwell,PHI,RB,0,0,15,0,3,38,0,0
2022,14,00-0036919,K.Gainwell,PHI,RB,0,0,0,0,1,0,0,0
2022,15,00-0036919,K.Gainwell,PHI,RB,0,0,5,0,2,9,0,0
2022,16,00-0036919,K.Gainwell,PHI,RB,0,0,17,0,4,41,0,0
2022,17,00-0036919,K.Gainwell,PHI,RB,0,0,0,0,2,17,0,0
2022,18,00-0036919,K.Gainwell,PHI,RB,0,0,35,0,1,7,0,0
2022,20,00-0036919,K.Gainwell,PHI,RB,0,0,112,1,1,9,0,0
2022,21,00-0036919,K.Gainwell,PHI,RB,0,0,48,0,2,26,0,0
2022,22,00-0036919,K.Gainwell,PHI,RB,0,0,21,0,4,20,0,0
2022,1,00-0036924,M.Carter,NYJ,RB,0,0,60,0,7,40,0,0
2022,2,00-0036924,M.Carter,NYJ,RB,0,0,23,0,5,27,0,0
2022,3,00-0036924,M.Carter,NYJ,RB,0,0,39,0,1,7,0,0
2022,4,00-0036924,M.Carter,NYJ,RB,0,0,15,0,2,14,0,0
2022,5,00-0036924,M.Carter,NYJ,RB,0,0,21,2,2,12,0,0
2022,6,00-0036924,M.Carter,NYJ,RB,0,0,41,0,1,6,0,0
2022,7,00-0036924,M.Carter,NYJ,RB,0,0,29,0,2,45,0,0
2022,8,00-0036924,M.Carter,NYJ,RB,0,0,26,0,4,35,0,0
2022,9,00-0036924,M.Carter,NYJ,RB,0,0,76,1,1,10,0,0
2022,11,00-0036924,M.Carter,NYJ,RB,0,0,19,0,1,-2,0,0
2022,12,00-0036924,M.Carter,NYJ,RB,0,0,21,0,2,15,0,0
2022,14,00-0036924,M.Carter,NYJ,RB,0,0,5,0,3,15,0,0
2022,15,00-0036924,M.Carter,NYJ,RB,0,0,15,0,1,16,0,0
2022,16,00-0036924,M.Carter,NYJ,RB,0,0,6,0,5,44,0,0
2022,17,00-0036924,M.Carter,NYJ,RB,0,0,2,0,2,3,0,0
